date,canton,pop,atLeastOneDoseTotal,atLeastOneDosePer100,partiallyVaccTotal,partiallyVaccPer100,fullyVaccinatedTotal,fullyVaccinatedPer100,firstBoosterVaccinatedTotal,firstBoosterVaccinatedPer100
2022-06-24,JU,64986,49364,75.96,2005,3.09,47359,72.88,26485,40.75
2022-06-24,LU,367937,285779,77.67,5158,1.4,280621,76.27,172014,46.75
2022-06-24,NE,155178,129788,83.64,4524,2.92,125264,80.72,70439,45.39
2022-06-24,NW,39193,29654,75.66,390,1,29264,74.67,18959,48.37
2022-06-24,OW,33828,24149,71.39,791,2.34,23358,69.05,13928,41.17
2022-06-24,SG,454531,327655,72.09,1665,0.37,325990,71.72,191396,42.11
2022-06-24,SH,74316,57870,77.87,730,0.98,57140,76.89,39029,52.52
2022-06-24,SO,247249,195000,78.87,1977,0.8,193023,78.07,121666,49.21
2022-06-24,SZ,144615,98822,68.33,1233,0.85,97589,67.48,58783,40.65
2022-06-24,TG,250045,180135,72.04,3875,1.55,176260,70.49,112932,45.16
2022-06-24,TI,317007,256783,81,3631,1.15,253152,79.86,165538,52.22
2022-06-24,UR,32706,24197,73.98,208,0.64,23989,73.35,13527,41.36
2022-06-24,VD,717158,577363,80.51,5528,0.77,571835,79.74,325036,45.32
2022-06-24,VS,312362,243323,77.9,5952,1.91,237371,75.99,141629,45.34
2022-06-24,ZG,113860,89337,78.46,651,0.57,88686,77.89,59946,52.65
2022-06-24,ZH,1369335,1101041,80.41,6847,0.5,1094194,79.91,756880,55.27
2022-06-25,AG,615124,477893,77.69,3794,0.62,474099,77.07,308595,50.17
2022-06-25,AI,14261,9331,65.43,49,0.34,9282,65.09,5571,39.06
2022-06-25,AR,48435,34408,71.04,390,0.81,34018,70.23,20861,43.07
2022-06-25,BE,925166,736134,79.57,6122,0.66,730012,78.91,501592,54.22
2022-06-25,BL,259146,208921,80.62,2626,1.01,206295,79.61,137651,53.12
2022-06-25,BS,174132,144312,82.88,1592,0.91,142720,81.96,104366,59.93
2022-06-25,CH,7678659,6035445,78.6,72916,0.95,5962529,77.65,3783781,49.28
2022-06-25,CHFL,7713153,6061932,78.59,73162,0.95,5988770,77.64,3802408,49.3
2022-06-25,FL,34494,26487,76.79,246,0.71,26241,76.07,18627,54
2022-06-25,FR,286302,227665,79.52,2480,0.87,225185,78.65,117924,41.19
2022-06-25,GE,445161,358377,80.51,7685,1.73,350692,78.78,195115,43.83
2022-06-25,GL,36367,26129,71.85,259,0.71,25870,71.14,15166,41.7
2022-06-25,GR,180259,141988,78.77,2762,1.53,139226,77.24,88266,48.97
2022-06-25,JU,64986,49364,75.96,2005,3.09,47359,72.88,26486,40.76
2022-06-25,LU,367937,285782,77.67,5156,1.4,280626,76.27,172074,46.77
2022-06-25,NE,155178,129788,83.64,4524,2.92,125264,80.72,70442,45.39
2022-06-25,NW,39193,29654,75.66,390,1,29264,74.67,18960,48.38
2022-06-25,OW,33828,24149,71.39,791,2.34,23358,69.05,13929,41.18
2022-06-25,SG,454531,327660,72.09,1662,0.37,325998,71.72,191450,42.12
2022-06-25,SH,74316,57870,77.87,730,0.98,57140,76.89,39030,52.52
2022-06-25,SO,247249,195004,78.87,1974,0.8,193030,78.07,121762,49.25
2022-06-25,SZ,144615,98822,68.33,1233,0.85,97589,67.48,58785,40.65
2022-06-25,TG,250045,180136,72.04,3874,1.55,176262,70.49,112994,45.19
2022-06-25,TI,317007,256783,81,3631,1.15,253152,79.86,165547,52.22
2022-06-25,UR,32706,24197,73.98,208,0.64,23989,73.35,13527,41.36
2022-06-25,VD,717158,577372,80.51,5527,0.77,571845,79.74,325191,45.34
2022-06-25,VS,312362,243323,77.9,5952,1.91,237371,75.99,141632,45.34
2022-06-25,ZG,113860,89337,78.46,651,0.57,88686,77.89,59946,52.65
2022-06-25,ZH,1369335,1101046,80.41,6849,0.5,1094197,79.91,756919,55.28
2022-06-26,AG,615124,477893,77.69,3794,0.62,474099,77.07,308595,50.17
2022-06-26,AI,14261,9331,65.43,49,0.34,9282,65.09,5571,39.06
2022-06-26,AR,48435,34408,71.04,390,0.81,34018,70.23,20861,43.07
2022-06-26,BE,925166,736134,79.57,6122,0.66,730012,78.91,501592,54.22
2022-06-26,BL,259146,208921,80.62,2626,1.01,206295,79.61,137651,53.12
2022-06-26,BS,174132,144312,82.88,1592,0.91,142720,81.96,104366,59.93
2022-06-26,CH,7678659,6035445,78.6,72915,0.95,5962530,77.65,3783781,49.28
2022-06-26,CHFL,7713153,6061932,78.59,73161,0.95,5988771,77.64,3802408,49.3
2022-06-26,FL,34494,26487,76.79,246,0.71,26241,76.07,18627,54
2022-06-26,FR,286302,227665,79.52,2480,0.87,225185,78.65,117924,41.19
2022-06-26,GE,445161,358377,80.51,7685,1.73,350692,78.78,195115,43.83
2022-06-26,GL,36367,26129,71.85,259,0.71,25870,71.14,15166,41.7
2022-06-26,GR,180259,141988,78.77,2762,1.53,139226,77.24,88266,48.97
2022-06-26,JU,64986,49364,75.96,2005,3.09,47359,72.88,26486,40.76
2022-06-26,LU,367937,285782,77.67,5156,1.4,280626,76.27,172074,46.77
2022-06-26,NE,155178,129788,83.64,4524,2.92,125264,80.72,70442,45.39
2022-06-26,NW,39193,29654,75.66,389,0.99,29265,74.67,18960,48.38
2022-06-26,OW,33828,24149,71.39,791,2.34,23358,69.05,13929,41.18
2022-06-26,SG,454531,327660,72.09,1662,0.37,325998,71.72,191450,42.12
2022-06-26,SH,74316,57870,77.87,730,0.98,57140,76.89,39030,52.52
2022-06-26,SO,247249,195004,78.87,1974,0.8,193030,78.07,121762,49.25
2022-06-26,SZ,144615,98822,68.33,1233,0.85,97589,67.48,58785,40.65
2022-06-26,TG,250045,180136,72.04,3874,1.55,176262,70.49,112994,45.19
2022-06-26,TI,317007,256783,81,3631,1.15,253152,79.86,165547,52.22
2022-06-26,UR,32706,24197,73.98,208,0.64,23989,73.35,13527,41.36
2022-06-26,VD,717158,577372,80.51,5527,0.77,571845,79.74,325191,45.34
2022-06-26,VS,312362,243323,77.9,5952,1.91,237371,75.99,141632,45.34
2022-06-26,ZG,113860,89337,78.46,651,0.57,88686,77.89,59946,52.65
2022-06-26,ZH,1369335,1101046,80.41,6849,0.5,1094197,79.91,756919,55.28
2022-06-27,AG,615124,477895,77.69,3794,0.62,474101,77.07,308615,50.17
2022-06-27,AI,14261,9331,65.43,49,0.34,9282,65.09,5571,39.06
2022-06-27,AR,48435,34408,71.04,390,0.81,34018,70.23,20861,43.07
2022-06-27,BE,925166,736142,79.57,6120,0.66,730022,78.91,501725,54.23
2022-06-27,BL,259146,208930,80.62,2623,1.01,206307,79.61,137741,53.15
2022-06-27,BS,174132,144314,82.88,1592,0.91,142722,81.96,104369,59.94
2022-06-27,CH,7678659,6035515,78.6,72903,0.95,5962612,77.65,3784793,49.29
2022-06-27,CHFL,7713153,6062002,78.59,73149,0.95,5988853,77.64,3803420,49.31
2022-06-27,FL,34494,26487,76.79,246,0.71,26241,76.07,18627,54
2022-06-27,FR,286302,227665,79.52,2480,0.87,225185,78.65,117928,41.19
2022-06-27,GE,445161,358383,80.51,7684,1.73,350699,78.78,195274,43.87
2022-06-27,GL,36367,26129,71.85,259,0.71,25870,71.14,15166,41.7
2022-06-27,GR,180259,141988,78.77,2762,1.53,139226,77.24,88266,48.97
2022-06-27,JU,64986,49364,75.96,2005,3.09,47359,72.88,26486,40.76
2022-06-27,LU,367937,285785,77.67,5157,1.4,280628,76.27,172121,46.78
2022-06-27,NE,155178,129789,83.64,4524,2.92,125265,80.72,70448,45.4
2022-06-27,NW,39193,29654,75.66,389,0.99,29265,74.67,18961,48.38
2022-06-27,OW,33828,24149,71.39,791,2.34,23358,69.05,13935,41.19
2022-06-27,SG,454531,327664,72.09,1664,0.37,326000,71.72,191500,42.13
2022-06-27,SH,74316,57876,77.88,732,0.98,57144,76.89,39067,52.57
2022-06-27,SO,247249,195010,78.87,1972,0.8,193038,78.07,121772,49.25
2022-06-27,SZ,144615,98822,68.33,1233,0.85,97589,67.48,58787,40.65
2022-06-27,TG,250045,180137,72.04,3874,1.55,176263,70.49,112997,45.19
2022-06-27,TI,317007,256784,81,3632,1.15,253152,79.86,165547,52.22
2022-06-27,UR,32706,24197,73.98,208,0.64,23989,73.35,13527,41.36
2022-06-27,VD,717158,577373,80.51,5523,0.77,571850,79.74,325341,45.37
2022-06-27,VS,312362,243330,77.9,5949,1.9,237381,76,141765,45.38
2022-06-27,ZG,113860,89337,78.46,651,0.57,88686,77.89,59949,52.65
2022-06-27,ZH,1369335,1101059,80.41,6846,0.5,1094213,79.91,757074,55.29
2022-06-28,AG,615124,477897,77.69,3795,0.62,474102,77.07,308641,50.18
2022-06-28,AI,14261,9331,65.43,49,0.34,9282,65.09,5574,39.09
2022-06-28,AR,48435,34410,71.04,390,0.81,34020,70.24,20875,43.1
2022-06-28,BE,925166,736152,79.57,6113,0.66,730039,78.91,501923,54.25
2022-06-28,BL,259146,208930,80.62,2623,1.01,206307,79.61,137741,53.15
2022-06-28,BS,174132,144314,82.88,1592,0.91,142722,81.96,104371,59.94
2022-06-28,CH,7678659,6035554,78.6,72865,0.95,5962689,77.65,3785924,49.3
2022-06-28,CHFL,7713153,6062041,78.59,73111,0.95,5988930,77.65,3804551,49.33
2022-06-28,FL,34494,26487,76.79,246,0.71,26241,76.07,18627,54
2022-06-28,FR,286302,227666,79.52,2481,0.87,225185,78.65,117937,41.19
2022-06-28,GE,445161,358388,80.51,7676,1.72,350712,78.78,195435,43.9
2022-06-28,GL,36367,26129,71.85,259,0.71,25870,71.14,15176,41.73
2022-06-28,GR,180259,141988,78.77,2758,1.53,139230,77.24,88294,48.98
2022-06-28,JU,64986,49364,75.96,2004,3.08,47360,72.88,26541,40.84
2022-06-28,LU,367937,285791,77.67,5158,1.4,280633,76.27,172149,46.79
2022-06-28,NE,155178,129790,83.64,4525,2.92,125265,80.72,70539,45.46
2022-06-28,NW,39193,29654,75.66,385,0.98,29269,74.68,18967,48.39
2022-06-28,OW,33828,24149,71.39,791,2.34,23358,69.05,13936,41.2
2022-06-28,SG,454531,327665,72.09,1665,0.37,326000,71.72,191516,42.13
2022-06-28,SH,74316,57876,77.88,732,0.98,57144,76.89,39067,52.57
2022-06-28,SO,247249,195011,78.87,1973,0.8,193038,78.07,121774,49.25
2022-06-28,SZ,144615,98822,68.33,1233,0.85,97589,67.48,58789,40.65
2022-06-28,TG,250045,180137,72.04,3874,1.55,176263,70.49,113000,45.19
2022-06-28,TI,317007,256784,81,3632,1.15,253152,79.86,165563,52.23
2022-06-28,UR,32706,24197,73.98,208,0.64,23989,73.35,13527,41.36
2022-06-28,VD,717158,577374,80.51,5515,0.77,571859,79.74,325461,45.38
2022-06-28,VS,312362,243334,77.9,5945,1.9,237389,76,141913,45.43
2022-06-28,ZG,113860,89337,78.46,651,0.57,88686,77.89,59949,52.65
2022-06-28,ZH,1369335,1101064,80.41,6838,0.5,1094226,79.91,757266,55.3
2022-06-29,AG,615124,477908,77.69,3786,0.62,474122,77.08,308832,50.21
2022-06-29,AI,14261,9331,65.43,49,0.34,9282,65.09,5582,39.14
2022-06-29,AR,48435,34410,71.04,390,0.81,34020,70.24,20882,43.11
2022-06-29,BE,925166,736163,79.57,6114,0.66,730049,78.91,502092,54.27
2022-06-29,BL,259146,208937,80.63,2619,1.01,206318,79.61,137838,53.19
2022-06-29,BS,174132,144322,82.88,1592,0.91,142730,81.97,104495,60.01
2022-06-29,CH,7678659,6035685,78.6,72792,0.95,5962893,77.66,3788135,49.33
2022-06-29,CHFL,7713153,6062172,78.6,73038,0.95,5989134,77.65,3806764,49.35
2022-06-29,FL,34494,26487,76.79,246,0.71,26241,76.07,18629,54.01
2022-06-29,FR,286302,227672,79.52,2473,0.86,225199,78.66,118160,41.27
2022-06-29,GE,445161,358397,80.51,7677,1.72,350720,78.78,195544,43.93
2022-06-29,GL,36367,26130,71.85,260,0.71,25870,71.14,15191,41.77
2022-06-29,GR,180259,141991,78.77,2755,1.53,139236,77.24,88375,49.03
2022-06-29,JU,64986,49365,75.96,2003,3.08,47362,72.88,26594,40.92
2022-06-29,LU,367937,285794,77.67,5152,1.4,280642,76.27,172206,46.8
2022-06-29,NE,155178,129793,83.64,4524,2.92,125269,80.73,70586,45.49
2022-06-29,NW,39193,29655,75.66,386,0.98,29269,74.68,18980,48.43
2022-06-29,OW,33828,24149,71.39,791,2.34,23358,69.05,13937,41.2
2022-06-29,SG,454531,327673,72.09,1662,0.37,326011,71.72,191590,42.15
2022-06-29,SH,74316,57876,77.88,732,0.98,57144,76.89,39069,52.57
2022-06-29,SO,247249,195013,78.87,1970,0.8,193043,78.08,121884,49.3
2022-06-29,SZ,144615,98827,68.34,1234,0.85,97593,67.48,58833,40.68
2022-06-29,TG,250045,180141,72.04,3872,1.55,176269,70.49,113081,45.22
2022-06-29,TI,317007,256784,81,3632,1.15,253152,79.86,165563,52.23
2022-06-29,UR,32706,24200,73.99,206,0.63,23994,73.36,13544,41.41
2022-06-29,VD,717158,577386,80.51,5500,0.77,571886,79.74,325734,45.42
2022-06-29,VS,312362,243335,77.9,5943,1.9,237392,76,141979,45.45
2022-06-29,ZG,113860,89343,78.47,654,0.57,88689,77.89,60009,52.7
2022-06-29,ZH,1369335,1101090,80.41,6816,0.5,1094274,79.91,757555,55.32
2022-06-30,AG,615124,477913,77.69,3782,0.61,474131,77.08,308934,50.22
2022-06-30,AI,14261,9331,65.43,49,0.34,9282,65.09,5582,39.14
2022-06-30,AR,48435,34410,71.04,390,0.81,34020,70.24,20883,43.12
2022-06-30,BE,925166,736172,79.57,6115,0.66,730057,78.91,502224,54.28
2022-06-30,BL,259146,208937,80.63,2619,1.01,206318,79.61,137844,53.19
2022-06-30,BS,174132,144324,82.88,1592,0.91,142732,81.97,104536,60.03
2022-06-30,CH,7678659,6035737,78.6,72775,0.95,5962962,77.66,3789305,49.35
2022-06-30,CHFL,7713153,6062224,78.6,73021,0.95,5989203,77.65,3807934,49.37
2022-06-30,FL,34494,26487,76.79,246,0.71,26241,76.07,18629,54.01
2022-06-30,FR,286302,227673,79.52,2473,0.86,225200,78.66,118169,41.27
2022-06-30,GE,445161,358403,80.51,7675,1.72,350728,78.79,195700,43.96
2022-06-30,GL,36367,26131,71.85,260,0.71,25871,71.14,15197,41.79
2022-06-30,GR,180259,141992,78.77,2755,1.53,139237,77.24,88396,49.04
2022-06-30,JU,64986,49365,75.96,2003,3.08,47362,72.88,26594,40.92
2022-06-30,LU,367937,285801,77.68,5148,1.4,280653,76.28,172276,46.82
2022-06-30,NE,155178,129797,83.64,4522,2.91,125275,80.73,70688,45.55
2022-06-30,NW,39193,29655,75.66,386,0.98,29269,74.68,18985,48.44
2022-06-30,OW,33828,24149,71.39,791,2.34,23358,69.05,13937,41.2
2022-06-30,SG,454531,327675,72.09,1661,0.37,326014,71.73,191659,42.17
2022-06-30,SH,74316,57876,77.88,732,0.98,57144,76.89,39069,52.57
2022-06-30,SO,247249,195014,78.87,1971,0.8,193043,78.08,121890,49.3
2022-06-30,SZ,144615,98827,68.34,1234,0.85,97593,67.48,58855,40.7
2022-06-30,TG,250045,180141,72.04,3872,1.55,176269,70.49,113084,45.23
2022-06-30,TI,317007,256785,81,3632,1.15,253153,79.86,165578,52.23
2022-06-30,UR,32706,24200,73.99,205,0.63,23995,73.37,13544,41.41
2022-06-30,VD,717158,577390,80.51,5500,0.77,571890,79.74,325872,45.44
2022-06-30,VS,312362,243335,77.9,5943,1.9,237392,76,142008,45.46
2022-06-30,ZG,113860,89344,78.47,654,0.57,88690,77.89,60013,52.71
2022-06-30,ZH,1369335,1101097,80.41,6811,0.5,1094286,79.91,757788,55.34
2022-07-01,AG,615124,477920,77.69,3782,0.61,474138,77.08,309052,50.24
2022-07-01,AI,14261,9331,65.43,49,0.34,9282,65.09,5583,39.15
2022-07-01,AR,48435,34410,71.04,390,0.81,34020,70.24,20884,43.12
2022-07-01,BE,925166,736192,79.57,6121,0.66,730071,78.91,502364,54.3
2022-07-01,BL,259146,208937,80.63,2619,1.01,206318,79.61,137846,53.19
2022-07-01,BS,174132,144324,82.88,1592,0.91,142732,81.97,104551,60.04
2022-07-01,CH,7678659,6035837,78.61,72728,0.95,5963109,77.66,3791160,49.37
2022-07-01,CHFL,7713153,6062324,78.6,72974,0.95,5989350,77.65,3809790,49.39
2022-07-01,FL,34494,26487,76.79,246,0.71,26241,76.07,18630,54.01
2022-07-01,FR,286302,227676,79.52,2471,0.86,225205,78.66,118401,41.36
2022-07-01,GE,445161,358414,80.51,7676,1.72,350738,78.79,195838,43.99
2022-07-01,GL,36367,26131,71.85,260,0.71,25871,71.14,15198,41.79
2022-07-01,GR,180259,141992,78.77,2755,1.53,139237,77.24,88409,49.05
2022-07-01,JU,64986,49366,75.96,2004,3.08,47362,72.88,26604,40.94
2022-07-01,LU,367937,285804,77.68,5148,1.4,280656,76.28,172364,46.85
2022-07-01,NE,155178,129797,83.64,4522,2.91,125275,80.73,70763,45.6
2022-07-01,NW,39193,29655,75.66,385,0.98,29270,74.68,18986,48.44
2022-07-01,OW,33828,24150,71.39,787,2.33,23363,69.06,13953,41.25
2022-07-01,SG,454531,327681,72.09,1657,0.36,326024,71.73,191717,42.18
2022-07-01,SH,74316,57876,77.88,732,0.98,57144,76.89,39071,52.57
2022-07-01,SO,247249,195014,78.87,1969,0.8,193045,78.08,121967,49.33
2022-07-01,SZ,144615,98830,68.34,1234,0.85,97596,67.49,58879,40.71
2022-07-01,TG,250045,180142,72.04,3872,1.55,176270,70.5,113103,45.23
2022-07-01,TI,317007,256786,81,3633,1.15,253153,79.86,165605,52.24
2022-07-01,UR,32706,24200,73.99,204,0.62,23996,73.37,13544,41.41
2022-07-01,VD,717158,577402,80.51,5491,0.77,571911,79.75,326181,45.48
2022-07-01,VS,312362,243338,77.9,5941,1.9,237397,76,142083,45.49
2022-07-01,ZG,113860,89353,78.48,653,0.57,88700,77.9,60070,52.76
2022-07-01,ZH,1369335,1101116,80.41,6781,0.5,1094335,79.92,758144,55.37
2022-07-02,AG,615124,477920,77.69,3782,0.61,474138,77.08,309057,50.24
2022-07-02,AI,14261,9331,65.43,49,0.34,9282,65.09,5585,39.16
2022-07-02,AR,48435,34411,71.05,390,0.81,34021,70.24,20888,43.13
2022-07-02,BE,925166,736192,79.57,6121,0.66,730071,78.91,502369,54.3
2022-07-02,BL,259146,208937,80.63,2619,1.01,206318,79.61,137850,53.19
2022-07-02,BS,174132,144324,82.88,1592,0.91,142732,81.97,104566,60.05
2022-07-02,CH,7678659,6035885,78.61,72721,0.95,5963164,77.66,3792035,49.38
2022-07-02,CHFL,7713153,6062372,78.6,72967,0.95,5989405,77.65,3810665,49.4
2022-07-02,FL,34494,26487,76.79,246,0.71,26241,76.07,18630,54.01
2022-07-02,FR,286302,227681,79.52,2465,0.86,225216,78.66,118681,41.45
2022-07-02,GE,445161,358414,80.51,7676,1.72,350738,78.79,195838,43.99
2022-07-02,GL,36367,26131,71.85,260,0.71,25871,71.14,15198,41.79
2022-07-02,GR,180259,141992,78.77,2755,1.53,139237,77.24,88410,49.05
2022-07-02,JU,64986,49366,75.96,2004,3.08,47362,72.88,26605,40.94
2022-07-02,LU,367937,285804,77.68,5145,1.4,280659,76.28,172413,46.86
2022-07-02,NE,155178,129799,83.65,4524,2.92,125275,80.73,70825,45.64
2022-07-02,NW,39193,29655,75.66,385,0.98,29270,74.68,18987,48.44
2022-07-02,OW,33828,24150,71.39,787,2.33,23363,69.06,13956,41.26
2022-07-02,SG,454531,327685,72.09,1653,0.36,326032,71.73,191776,42.19
2022-07-02,SH,74316,57876,77.88,732,0.98,57144,76.89,39071,52.57
2022-07-02,SO,247249,195014,78.87,1969,0.8,193045,78.08,121967,49.33
2022-07-02,SZ,144615,98830,68.34,1234,0.85,97596,67.49,58884,40.72
2022-07-02,TG,250045,180144,72.04,3870,1.55,176274,70.5,113174,45.26
2022-07-02,TI,317007,256800,81.01,3633,1.15,253167,79.86,165711,52.27
2022-07-02,UR,32706,24200,73.99,204,0.62,23996,73.37,13544,41.41
2022-07-02,VD,717158,577419,80.51,5495,0.77,571924,79.75,326349,45.51
2022-07-02,VS,312362,243338,77.9,5941,1.9,237397,76,142087,45.49
2022-07-02,ZG,113860,89353,78.48,653,0.57,88700,77.9,60071,52.76
2022-07-02,ZH,1369335,1101119,80.41,6783,0.5,1094336,79.92,758173,55.37
2022-07-03,AG,615124,477920,77.69,3782,0.61,474138,77.08,309057,50.24
2022-07-03,AI,14261,9331,65.43,49,0.34,9282,65.09,5585,39.16
2022-07-03,AR,48435,34411,71.05,390,0.81,34021,70.24,20888,43.13
2022-07-03,BE,925166,736192,79.57,6121,0.66,730071,78.91,502369,54.3
2022-07-03,BL,259146,208937,80.63,2619,1.01,206318,79.61,137850,53.19
2022-07-03,BS,174132,144324,82.88,1592,0.91,142732,81.97,104566,60.05
2022-07-03,CH,7678659,6035885,78.61,72721,0.95,5963164,77.66,3792035,49.38
2022-07-03,CHFL,7713153,6062372,78.6,72967,0.95,5989405,77.65,3810665,49.4
2022-07-03,FL,34494,26487,76.79,246,0.71,26241,76.07,18630,54.01
2022-07-03,FR,286302,227681,79.52,2465,0.86,225216,78.66,118681,41.45
2022-07-03,GE,445161,358414,80.51,7676,1.72,350738,78.79,195838,43.99
2022-07-03,GL,36367,26131,71.85,260,0.71,25871,71.14,15198,41.79
2022-07-03,GR,180259,141992,78.77,2755,1.53,139237,77.24,88410,49.05
2022-07-03,JU,64986,49366,75.96,2004,3.08,47362,72.88,26605,40.94
2022-07-03,LU,367937,285804,77.68,5145,1.4,280659,76.28,172413,46.86
2022-07-03,NE,155178,129799,83.65,4524,2.92,125275,80.73,70825,45.64
2022-07-03,NW,39193,29655,75.66,385,0.98,29270,74.68,18987,48.44
2022-07-03,OW,33828,24150,71.39,787,2.33,23363,69.06,13956,41.26
2022-07-03,SG,454531,327685,72.09,1653,0.36,326032,71.73,191776,42.19
2022-07-03,SH,74316,57876,77.88,732,0.98,57144,76.89,39071,52.57
2022-07-03,SO,247249,195014,78.87,1969,0.8,193045,78.08,121967,49.33
2022-07-03,SZ,144615,98830,68.34,1234,0.85,97596,67.49,58884,40.72
2022-07-03,TG,250045,180144,72.04,3870,1.55,176274,70.5,113174,45.26
2022-07-03,TI,317007,256800,81.01,3633,1.15,253167,79.86,165711,52.27
2022-07-03,UR,32706,24200,73.99,204,0.62,23996,73.37,13544,41.41
2022-07-03,VD,717158,577419,80.51,5495,0.77,571924,79.75,326349,45.51
2022-07-03,VS,312362,243338,77.9,5941,1.9,237397,76,142087,45.49
2022-07-03,ZG,113860,89353,78.48,653,0.57,88700,77.9,60071,52.76
2022-07-03,ZH,1369335,1101119,80.41,6783,0.5,1094336,79.92,758173,55.37
2022-07-04,AG,615124,477921,77.7,3783,0.61,474138,77.08,309081,50.25
2022-07-04,AI,14261,9331,65.43,49,0.34,9282,65.09,5587,39.18
2022-07-04,AR,48435,34411,71.05,390,0.81,34021,70.24,20889,43.13
2022-07-04,BE,925166,736205,79.58,6125,0.66,730080,78.91,502496,54.31
2022-07-04,BL,259146,208937,80.63,2619,1.01,206318,79.61,137850,53.19
2022-07-04,BS,174132,144324,82.88,1592,0.91,142732,81.97,104566,60.05
2022-07-04,CH,7678659,6035944,78.61,72717,0.95,5963227,77.66,3793008,49.4
2022-07-04,CHFL,7713153,6062431,78.6,72963,0.95,5989468,77.65,3811638,49.42
2022-07-04,FL,34494,26487,76.79,246,0.71,26241,76.07,18630,54.01
2022-07-04,FR,286302,227681,79.52,2465,0.86,225216,78.66,118692,41.46
2022-07-04,GE,445161,358421,80.51,7673,1.72,350748,78.79,196006,44.03
2022-07-04,GL,36367,26131,71.85,260,0.71,25871,71.14,15199,41.79
2022-07-04,GR,180259,141992,78.77,2755,1.53,139237,77.24,88416,49.05
2022-07-04,JU,64986,49366,75.96,2004,3.08,47362,72.88,26609,40.95
2022-07-04,LU,367937,285808,77.68,5145,1.4,280663,76.28,172469,46.87
2022-07-04,NE,155178,129800,83.65,4525,2.92,125275,80.73,70892,45.68
2022-07-04,NW,39193,29655,75.66,384,0.98,29271,74.68,18995,48.47
2022-07-04,OW,33828,24150,71.39,787,2.33,23363,69.06,13958,41.26
2022-07-04,SG,454531,327687,72.09,1653,0.36,326034,71.73,191808,42.2
2022-07-04,SH,74316,57883,77.89,730,0.98,57153,76.91,39109,52.63
2022-07-04,SO,247249,195014,78.87,1968,0.8,193046,78.08,121975,49.33
2022-07-04,SZ,144615,98831,68.34,1235,0.85,97596,67.49,58886,40.72
2022-07-04,TG,250045,180146,72.05,3871,1.55,176275,70.5,113187,45.27
2022-07-04,TI,317007,256800,81.01,3633,1.15,253167,79.86,165714,52.27
2022-07-04,UR,32706,24200,73.99,204,0.62,23996,73.37,13545,41.41
2022-07-04,VD,717158,577428,80.52,5498,0.77,571930,79.75,326491,45.53
2022-07-04,VS,312362,243341,77.9,5941,1.9,237400,76,142181,45.52
2022-07-04,ZG,113860,89353,78.48,653,0.57,88700,77.9,60074,52.76
2022-07-04,ZH,1369335,1101128,80.41,6775,0.49,1094353,79.92,758333,55.38
2022-07-05,AG,615124,477925,77.7,3785,0.62,474140,77.08,309110,50.25
2022-07-05,AI,14261,9331,65.43,49,0.34,9282,65.09,5587,39.18
2022-07-05,AR,48435,34411,71.05,390,0.81,34021,70.24,20904,43.16
2022-07-05,BE,925166,736216,79.58,6127,0.66,730089,78.91,502645,54.33
2022-07-05,BL,259146,208937,80.63,2619,1.01,206318,79.61,137857,53.2
2022-07-05,BS,174132,144325,82.88,1593,0.91,142732,81.97,104569,60.05
2022-07-05,CH,7678659,6036008,78.61,72702,0.95,5963306,77.66,3794218,49.41
2022-07-05,CHFL,7713153,6062495,78.6,72948,0.95,5989547,77.65,3812848,49.43
2022-07-05,FL,34494,26487,76.79,246,0.71,26241,76.07,18630,54.01
